,segmentId,frc,speedLimit,streetName,distance,timeSet,dateRange,probeCount
386,-13600001028831,5,50,Jalan Sadar,9.07,2,1,1319
387,-13600001296169,3,50,Jalan Raden Ajeng Fadillah,224.99,2,1,2417
388,-13600001371554,3,50,Jalan Raya Cilangkap,178.95,2,1,3826
389,-13600001107888,4,50,Jalan Kalisari Lapan,52.45,2,1,1627
390,-13600001371557,3,50,Jalan Raya Cilangkap,6.73,2,1,4086
391,-13600001488149,4,50,Jalan Kalisari Lapan,48.17,2,1,1656
392,-13600001783484,5,50,Jalan Sirsak,112.11,2,1,1093
393,-13600001107889,5,50,Jalan Kalisari 3,65.51,2,1,519
394,-13600002123725,4,40,Jalan Kelapa Dua Wetan,305.96,2,1,5732
395,-13600001230473,5,50,Jalan Sirsak,258.91,2,1,1103
396,-13600002899597,3,50,Jalan Mohammad Kafi 2,169.74,2,1,4760
397,-13600002351344,3,50,Jalan Mohammad Kafi 2,20.71,2,1,4904
398,-13600001904041,3,50,Jalan Raden Ajeng Fadillah,103.39,2,1,2591
399,-13600001390460,3,50,Jalan Raya Keranggan,223.36,2,1,4757
400,-13600001134631,5,50,Jalan Kalisari 3,63.92,2,1,508
401,-13600001962237,3,50,Jalan Raden Ajeng Fadillah,26.54,2,1,2654
402,-13600001371556,3,40,Jalan Raya Cipayung,8.86,2,1,3708
403,-13600001371569,3,40,Jalan Raya Cipayung,6.72,2,1,3704
404,-13600001371567,3,40,Jalan Raya Cipayung,15.12,2,1,3677
405,-13600001139280,3,40,Jalan Raya Cipayung,173.86,2,1,3560
406,-13600001371563,3,40,Jalan Raya Cipayung,60.94,2,1,3693
407,-13600001371566,3,40,Jalan Raya Cipayung,96.35,2,1,3676
408,-13600001211552,4,50,Jalan Jeruk,133.4,2,1,2746
409,-13600001032563,3,40,Jalan Raya Cipayung,43.39,2,1,3978
410,-13600002327578,3,30,Jalan Mohammad Kafi 1,15.31,2,1,3518
411,-13600001046316,5,50,Jalan Kalisari 3,170.33,2,1,361
412,-13600001962238,3,50,Jalan Raden Ajeng Fadillah,155.17,2,1,2823
413,-13600003870925,5,50,Jalan Sadar,72.27,2,1,1355
414,-13600001371565,3,40,Jalan Raya Cipayung,62.75,2,1,4278
415,-13600001147440,3,50,Jalan Raden Ajeng Fadillah,46.79,2,1,2981
416,-13600001032561,3,40,Jalan Raya Cipayung,81.14,2,1,4222
417,-13600001371562,3,40,Jalan Raya Cipayung,9.03,2,1,4590
418,-13600001017013,4,50,Jalan Kalisari Lapan,160.69,2,1,1333
419,-13600001188233,3,30,Jalan Mohammad Kafi 1,91.67,2,1,6007
420,-13600002049094,3,50,Jalan Jagakarsa,6.89,2,1,2321
421,-13600001340351,3,50,Jalan Cipayung Hankam,114.67,2,1,2056
422,-13600001158164,4,50,Jalan Jeruk,240.51,2,1,2780
423,-13600002001333,3,30,Jalan Jagakarsa,68.31,2,1,5244
424,-13600002091663,3,50,Jalan Ciracas Raya,10.04,2,1,1562
425,-13600001907957,3,50,Jalan Jagakarsa,92.9,2,1,3165
426,-13600001031671,4,50,Jalan Kalisari Lapan,134.21,2,1,1441
427,-13600001962241,3,50,Jalan Raden Ajeng Fadillah,43.38,2,1,3200
428,-13600001553753,3,50,Jalan Jagakarsa,78.26,2,1,3182
429,-13600001592167,3,50,Jalan Ciracas Raya,102.13,2,1,2244
430,-13600001962236,3,50,Jalan Raden Ajeng Fadillah,29.95,2,1,3251
431,-13600001496634,3,50,Jalan Ciracas Raya,103.24,2,1,2257
432,-13600002091664,3,50,Jalan Ciracas Raya,35.0,2,1,2131
433,-13600001717477,5,50,Jalan Sadar,186.84,2,1,1411
434,-13600002010785,5,50,Jalan Kalisari 3,62.15,2,1,538
435,-13600001962239,3,50,Jalan Raden Ajeng Fadillah,33.09,2,1,3266
436,-13600002091662,3,50,Jalan Ciracas Raya,56.57,2,1,2025
437,-13600001593847,3,30,Jalan Mohammad Kafi 1,165.55,2,1,5164
438,-13600002091668,3,50,Jalan Ciracas Raya,39.83,2,1,2046
439,-13600001029539,3,50,Jalan Ciracas Raya,42.73,2,1,2038
440,-13600002039692,3,30,Jalan Mohammad Kafi 1,30.01,2,1,5393
441,-13600001093218,3,50,Jalan Ciracas Raya,27.68,2,1,2212
442,-13600002091661,3,50,Jalan Ciracas Raya,4.27,2,1,3667
443,-13600002091669,3,50,Jalan Ciracas Raya,5.78,2,1,3665
444,-13600001536788,5,50,Jalan Kalisari 3,123.33,2,1,532
445,-13600001211927,4,50,Jalan Kelapa Tiga,217.68,2,1,2654
446,-13600001390385,3,50,Jalan Raden Ajeng Fadillah,117.55,2,1,3248
447,-13600002091666,3,50,Jalan Ciracas Raya,10.12,2,1,3586
448,-13600001962240,3,50,Jalan Raden Ajeng Fadillah,43.09,2,1,3330
449,-13600001426360,3,50,Jalan Ciracas Raya,109.03,2,1,2299
450,-13600001391384,3,50,Jalan Ciracas Raya,143.01,2,1,3308
451,-13600001093503,4,50,Jalan Haji Hasan,79.79,2,1,1545
452,-13600001659704,3,50,Jalan Raya Ciracas,30.55,2,1,3659
453,-13600001016989,4,50,Jalan Haji Hasan,67.77,2,1,1545
454,-13600001034109,5,50,Jalan Poncol,211.08,2,1,556
455,-13600001337317,3,30,Jalan Mohammad Kafi 1,141.33,2,1,5434
456,-13600001041411,4,50,Jalan Haji Hasan,51.71,2,1,1553
457,-13600001381944,3,50,Jalan Ciracas Raya,27.33,2,1,2309
458,-13600001989019,3,30,Jalan Mohammad Kafi 1,5.04,2,1,5650
459,-13600001257287,4,50,Jalan Kelapa Tiga,86.55,2,1,2823
460,-13600001092336,3,50,Jalan Jagakarsa,255.32,2,1,2954
461,-13600001140630,3,50,Jalan Ciracas Raya,7.27,2,1,2357
462,-13600001981405,3,50,Jalan Raya Setu,54.65,2,1,3219
463,-13600001764444,4,50,Jalan Haji Hasan,56.52,2,1,1613
464,-13600002049095,3,50,Jalan Jagakarsa,7.22,2,1,3037
465,-13600001345384,3,50,Jalan Raya Setu,27.48,2,1,3269
466,-13600001379285,3,50,Jalan Jagakarsa,108.48,2,1,2936
467,-13600001655253,5,50,Jalan Poncol,103.98,2,1,557
468,-13600001764451,4,50,Jalan Haji Hasan,52.07,2,1,1663
469,-13600001345740,3,50,Jalan Raya Setu,49.2,2,1,3266
470,-13600002049090,3,50,Jalan Jagakarsa,16.16,2,1,4080
471,-13600001160615,5,50,Jalan Poncol,18.39,2,1,575
472,-13600001989028,3,30,Jalan Jagakarsa,95.48,2,1,3069
473,-13600001384478,4,50,Jalan Kelapa Tiga,117.15,2,1,2793
474,-13600001379252,3,30,Jalan Jagakarsa,39.38,2,1,3118
475,-13600002002213,4,50,Jalan Kelapa Tiga,10.09,2,1,2975
476,-13600001789274,3,50,Jalan Jagakarsa,25.94,2,1,4107
477,-13600001207580,3,50,Jalan Jagakarsa,278.97,2,1,2937
478,-13600002049087,3,50,Jalan Jagakarsa,7.64,2,1,3948
479,-13600001624628,3,50,Jalan Jagakarsa,25.96,2,1,3910
480,-13600001091182,3,50,Jalan Jagakarsa,159.27,2,1,3070
481,-13600001239783,5,50,Jalan Kalisari 3,159.98,2,1,630
482,-13600001432525,3,50,Jalan Jagakarsa,26.98,2,1,3647
483,-13600001028864,4,50,Jalan Kebagusan Raya,29.88,2,1,2931
484,-13600001299699,4,50,Jalan Gongseng,50.9,2,1,701
485,-13600003030936,4,50,Jalan Gongseng,101.88,2,1,662
486,-13600001382005,4,50,Jalan Haji Hasan,87.61,2,1,1678
487,-13600001042482,4,40,Jalan Gongseng,140.72,2,1,720
488,-13600001099423,4,40,Jalan Gongseng,131.69,2,1,750
489,-13600002523691,4,40,Jalan Gongseng,107.94,2,1,783
490,-13600002681966,5,50,Jalan Poncol,104.99,2,1,515
491,-13600003076831,4,50,Jalan Gongseng,10.78,2,1,1474
492,-13600003154517,5,50,Jalan Penganten Ali,63.63,2,1,1856
493,-13600003128005,5,50,Jalan Poncol,21.34,2,1,582
494,-13600001141111,4,40,Jalan Gongseng,82.86,2,1,1040
495,-13600001573084,4,50,Jalan Haji Hasan,56.62,2,1,1792
496,-13600001734313,3,50,Jalan Raden Ajeng Fadillah,116.99,2,1,3414
497,-13600001141110,4,40,Jalan Gongseng,45.89,2,1,1099
498,-13600002589619,4,40,Jalan Gongseng,4.88,2,1,1193
499,-13600003871299,4,40,Jalan Gongseng,5.39,2,1,1197
500,-13600001412206,4,40,Jalan Gongseng,68.68,2,1,1179
501,-13600001041417,5,50,Jalan Pertengahan,136.36,2,1,374
502,-13600001816069,4,50,Jalan Gongseng,190.48,2,1,675
503,-13600001731772,4,50,Jalan Haji Hasan,104.28,2,1,1814
504,-13600001382381,4,50,Jalan Haji Hasan,6.23,2,1,1922
505,-13600001038221,4,50,Jalan Gongseng,107.92,2,1,695
506,-13600002771345,5,50,Jalan Penganten Ali,173.12,2,1,1796
507,-13600001136592,4,50,Jalan Kebagusan Raya,34.81,2,1,1676
508,-13600001536807,5,50,Jalan Pertengahan,99.09,2,1,352
509,-13600001051418,4,50,Jalan Haji Hasan,59.39,2,1,2431
510,-13600001774152,4,50,Jalan Kelapa Tiga,24.0,2,1,4194
511,-13600001837059,3,50,Jalan Raden Ajeng Fadillah,190.35,2,1,3368
512,-13600005686387,4,50,Jalan Kelapa Tiga,11.88,2,1,4230
513,-13600001437152,3,50,Jalan Raya Keranggan,207.82,2,1,4969
514,-13600001017304,4,50,Jalan Haji Hasan,44.23,2,1,2442
515,-13600001209200,5,50,Jalan Pertengahan,146.74,2,1,316
516,-13600003368468,5,50,Jalan Pepaya,30.35,2,1,826
517,-13600001337402,5,50,Jalan Pepaya,67.83,2,1,787
518,-13600001764446,4,50,Jalan Haji Hasan,50.0,2,1,2450
519,-13600001299845,5,50,Jalan Pertengahan,55.92,2,1,322
520,-13600001764452,4,50,Jalan Haji Hasan,16.19,2,1,2605
521,-13600001570201,5,50,Jalan Poncol,308.16,2,1,533
522,-13600001776188,3,40,Jalan Raden Ajeng Fadillah,157.37,2,1,3610
523,-13600001016958,5,50,Jalan Pertengahan,40.51,2,1,349
524,-13600001042293,4,50,Jalan Haji Hasan,148.08,2,1,2459
525,-13600001621751,4,50,Jalan Haji Hasan,57.04,2,1,2735
526,-13600001764447,4,50,Jalan Haji Hasan,7.49,2,1,2816
527,-13600002561529,4,50,Jalan Kelapa Tiga,81.15,2,1,4259
528,-13600001764453,4,50,Jalan Haji Hasan,24.67,2,1,2815
529,-13600001189092,4,50,Jalan Durian,150.96,2,1,2446
530,-13600001121475,5,50,Jalan Pertengahan,99.27,2,1,350
531,-13600001016885,4,50,Jalan Joe,246.5,2,1,4132
532,-13600001129748,4,18,Jalan Kaimana,13.73,2,1,323
533,-13600003859836,4,50,Jalan Kebagusan Raya,23.72,2,1,1755
534,-13600002589786,4,50,Jalan Kebagusan Raya,35.57,2,1,1704
535,-13600002473024,5,50,Jalan Pertengahan,16.75,2,1,428
536,-13600003607039,5,50,Jalan Poncol,101.36,2,1,735
537,-13600001503770,1,80,Jalan Raya Bogor,9.19,2,1,413
538,-13600001337244,4,50,Jalan Durian,220.54,2,1,1690
539,-13600001047461,5,50,Jalan Poncol,105.12,2,1,806
540,-13600001270936,5,50,Jalan Pertengahan,100.24,2,1,412
541,-13600001082340,5,50,Jalan Pertengahan,21.74,2,1,431
542,-13600002001302,5,50,Jalan Pepaya,17.37,2,1,1582
543,-13600001733791,4,50,Jalan Durian,78.75,2,1,1804
544,-13600001133026,3,50,Jalan Bina Marga,62.95,2,1,7523
545,-13600001734324,5,50,Jalan Pepaya,47.15,2,1,1574
546,-13600002041666,5,50,Jalan Pepaya,21.66,2,1,1606
547,-13600001960335,3,50,Jalan Bina Marga,51.33,2,1,7021
548,-13600001382814,5,50,Jalan Pepaya,19.26,2,1,1629
549,-13600001910661,5,50,Jalan Penganten Ali,201.85,2,1,1905
550,-13600001028934,5,50,Jalan Pertengahan,111.8,2,1,429
551,-13600001919190,4,50,Jalan Joe,43.46,2,1,4944
552,-13600002442863,4,50,Jalan Joe,5.62,2,1,4990
553,-13600001313014,3,50,Jalan Raya Setu,49.96,2,1,3992
554,-13600001340847,4,50,Jalan Suci,10.07,2,1,402
555,-13600003436784,5,50,Jalan Penganten Ali,28.33,2,1,2083
556,-13600002589928,5,50,Jalan Bambu Wulung,20.55,2,1,1145
557,-13600001041327,5,50,Jalan Haji Baping,109.81,2,1,687
558,-13600001141596,3,50,Jalan Raya Setu,150.63,2,1,3104
559,-13600002748301,5,50,Jalan Pertengahan,48.36,2,1,473
560,-13600001381597,5,50,Jalan Penganten Ali,106.7,2,1,1572
561,-13600001028940,4,50,Jalan Durian,278.29,2,1,1683
562,-13600002442862,4,50,Jalan Joe,76.92,2,1,4933
563,-13600002061200,4,50,Jalan Joe,6.31,2,1,5008
564,-13600001653790,4,50,Jalan Centex,64.16,2,1,1030
565,-13600001340843,4,50,Jalan Suci,196.57,2,1,1557
566,-13600002061199,4,50,Jalan Joe,61.81,2,1,4897
567,-13600001574805,5,50,Jalan Haji Baping,54.03,2,1,701
568,-13600002901976,4,50,Jalan Joe,34.54,2,1,4948
569,-13600001717487,4,50,Jalan Kebagusan Raya,31.03,2,1,1888
570,-13600001387857,5,50,Jalan Bambu Wulung,125.06,2,1,257
571,-13600001197068,4,50,Jalan Joe,18.24,2,1,4993
572,-13600002061201,4,50,Jalan Joe,112.41,2,1,4880
573,-13600001391375,5,50,Jalan Haji Baping,21.13,2,1,733
574,-13600001815383,5,50,Jalan Pertengahan,98.99,2,1,485
575,-13600002589917,3,18,Jalan Raden Ajeng Fadillah,11.87,2,1,31
576,-13600002748299,5,50,Jalan Pertengahan,6.41,2,1,581
577,-13600001047706,4,50,Jalan Centex,66.62,2,1,1067
578,-13600001857176,5,50,Jalan Bambu Apus 1,42.84,2,1,639
579,-13600001241102,4,50,Jalan Kebagusan Raya,35.47,2,1,2001
580,-13600003901387,4,30,Jalan Raden Ajeng Fadillah,11.81,2,1,19
581,-13600001283434,4,50,Jalan Paso,80.88,2,1,1914
582,-13600001166730,5,50,Jalan Pertengahan,57.17,2,1,572
583,-13600001437156,3,50,Jalan Raya Keranggan,99.89,2,1,5808
584,-13600005007631,5,50,Jalan Penganten Ali,9.72,2,1,1637
585,-13600005005317,4,50,Jalan Centex,63.14,2,1,1052
586,-13600001520937,5,50,Jalan Pertengahan,187.6,2,1,606
587,-13600001288467,5,50,Jalan Pendidikan 3,36.45,2,1,571
588,-13600001964648,5,50,Jalan Pendidikan 3,134.76,2,1,490
589,-13600001154224,5,50,Jalan Pendidikan 3,150.05,2,1,508
590,-13600001383032,3,50,Jalan Bina Marga,40.89,2,1,6984
591,-13600001383025,3,50,Jalan Bina Marga,33.6,2,1,6944
592,-13600003483400,5,50,Jalan Sagu,5.01,2,1,3390
593,-13600001092257,4,50,Jalan Paso,105.25,2,1,1932
594,-13600001092256,5,50,Jalan Sagu,40.07,2,1,3345
595,-13600001032784,5,50,Jalan Bambu Apus 1,146.77,2,1,798
596,-13600002073711,5,50,Jalan Bambu Apus 1,3.52,2,1,978
597,-13600003425937,3,20,Jalan Raden Ajeng Fadillah,13.65,2,1,22
598,-13600003576207,4,50,Jalan Centex,23.82,2,1,1164
599,-13600001028961,5,50,Jalan Penganten Ali,156.83,2,1,1594
600,-13600002073715,5,50,Jalan Bambu Apus 1,71.59,2,1,970
601,-13600002073709,5,50,Jalan Bambu Apus 1,3.76,2,1,1034
602,-13600001960341,3,50,Jalan Bina Marga,23.24,2,1,7404
603,-13600001142620,5,50,Jalan Beringin,183.02,2,1,748
604,-13600002901852,5,50,Jalan Pendidikan 2,11.32,2,1,1181
605,-13600004891382,5,50,Jalan Pendidikan 2,6.45,2,1,1187
606,-13600003073506,5,50,Jalan Pendidikan 2,5.84,2,1,1188
607,-13600002323499,5,50,Jalan Pendidikan 2,25.29,2,1,1195
608,-13600003093740,5,50,Jalan Pendidikan 2,6.97,2,1,871
609,-13600001960343,3,50,Jalan Bina Marga,71.99,2,1,7317
610,-13600001337677,4,50,Jalan Tanah Merdeka,130.62,2,1,1449
611,-13600001282893,3,50,Jalan Bambu Apus,39.06,2,1,2329
612,-13600001240776,3,50,Jalan Bambu Apus,20.66,2,1,2340
613,-13600001059281,3,50,Jalan Bambu Apus,162.38,2,1,2249
614,-13600002149682,3,50,Jalan Bambu Apus,46.6,2,1,2553
615,-13600001209176,4,50,Jalan Suci,200.0,2,1,1464
616,-13600001291431,3,50,Jalan Bambu Apus,156.47,2,1,2402
617,-13600001033572,3,50,Jalan Bambu Apus,37.16,2,1,2586
618,-13600002549807,3,18,Jalan Raden Ajeng Fadillah,14.53,2,1,99
619,-13600001029710,3,50,Jalan Gempol,20.41,2,1,3266
620,-13600001029729,4,50,Jalan Pangkalan Jati,47.7,2,1,1928
621,-13600002148143,3,50,Jalan Mabes Hankam,19.37,2,1,6525
622,-13600001026984,5,50,Jalan Haji Baping,200.09,2,1,704
623,-13600001029736,3,50,Jalan Mabes Hankam,118.96,2,1,6040
624,-13600001960338,4,50,Jalan Raya Ceger,35.17,2,1,3357
625,-13600001455235,3,50,Jalan Raya Setu,31.85,2,1,4056
626,-13600001246871,4,50,Jalan Pangkalan Jati,56.96,2,1,1964
627,-13600001960314,4,50,Jalan Raya Ceger,33.79,2,1,3377
628,-13600002423012,2,50,Jalan Karang Tengah Raya,22.22,2,1,8031
629,-13600003078050,3,50,Jalan Mabes Hankam,3.61,2,1,7770
630,-13600002149678,3,50,Jalan Bambu Apus,62.39,2,1,3118
631,-13600001960351,4,50,Jalan Raya Ceger,32.94,2,1,3361
632,-13600001489851,3,50,Jalan Raya Setu,74.31,2,1,3969
633,-13600001241038,3,50,Jalan Bambu Apus,26.5,2,1,3156
634,-13600001107315,3,50,Jalan Margasatwa,22.34,2,1,3799
635,-13600001107139,3,50,Jalan Margasatwa,70.27,2,1,3591
636,-13600001514184,3,50,Jalan Margasatwa,97.7,2,1,3457
637,-13600001023813,4,50,Jalan Suci,206.84,2,1,1450
638,-13600002362211,4,50,Jalan Tanah Merdeka,15.36,2,1,1529
639,-13600002371270,3,50,Jalan Gempol,50.63,2,1,3389
640,-13600002091800,3,50,Jalan Margasatwa,6.69,2,1,3455
641,-13600002091792,3,50,Jalan Margasatwa,84.24,2,1,3337
642,-13600001490251,4,50,Jalan Suci,54.32,2,1,1518
643,-13600001960333,4,50,Jalan Raya Ceger,14.25,2,1,3349
644,-13600001908726,4,50,Jalan Suci,57.1,2,1,1455
645,-13600001964750,3,50,Jalan Gempol,94.32,2,1,3388
646,-13600003012383,4,30,Jalan Kebagusan Raya,24.36,2,1,2594
647,-13600001960326,4,50,Jalan Raya Ceger,87.44,2,1,3259
648,-13600001653794,4,50,Jalan Tanah Merdeka,103.52,2,1,1519
649,-13600001093235,2,50,Jalan Pondok Labu,109.62,2,1,5193
650,-13600001960346,4,50,Jalan Raya Ceger,52.48,2,1,3311
651,-13600001437176,3,50,Jalan Raya Keranggan,11.95,2,1,7204
652,-13600001589674,2,50,Jalan Karang Tengah Raya,97.77,2,1,8236
653,-13600002862014,5,50,Jalan Haji Baping,86.39,2,1,1040
654,-13600001021437,4,50,Jalan Tanah Merdeka,47.66,2,1,1546
655,-13600002305734,3,50,Jalan Gempol,58.49,2,1,3432
656,-13600001612540,3,50,Jalan Bambu Apus,33.74,2,1,14048
657,-13600001301806,3,50,Jalan Margasatwa,206.24,2,1,6307
658,-13600001095170,2,50,Jalan Pinang 1,150.01,2,1,6287
659,-13600002085621,3,50,Jalan Jati,11.64,2,1,1042
660,-13600002506353,3,50,Jalan Raya Setu,8.32,2,1,2913
661,-13600002371271,3,50,Jalan Gempol,17.42,2,1,3509
662,-13600001612536,3,50,Jalan Bambu Apus,15.17,2,1,14141
663,-13600001040487,2,50,Jalan Karang Tengah Raya,44.3,2,1,8414
664,-13600001247147,4,50,Jalan Haji Ipin,7.32,2,1,2088
665,-13600002091791,3,50,Jalan Margasatwa,106.62,2,1,3117
666,-13600002589796,4,50,Jalan Karang Tengah 1,87.64,2,1,2041
667,-13600002091797,3,50,Jalan Margasatwa,6.37,2,1,3216
668,-13600002018729,4,50,Jalan Haji Ipin,169.13,2,1,1942
669,-13600002352250,4,40,Jalan Mahoni,106.55,2,1,5115
670,-13600002091801,3,50,Jalan Margasatwa,38.66,2,1,3200
671,-13600001206650,2,50,Jalan Karang Tengah Raya,75.0,2,1,8462
672,-13600002091796,3,50,Jalan Margasatwa,17.81,2,1,7672
673,-13600001141860,4,50,Jalan Tanah Merdeka,111.41,2,1,1489
674,-13600001510374,5,50,Jalan Haji Baping,113.75,2,1,1113
675,-13600002755226,4,50,Jalan Suci,14.18,2,1,2159
676,-13600001391752,3,50,Jalan Gempol,136.89,2,1,3444
677,-13600002001172,2,50,Jalan Pinang 1,42.24,2,1,6599
678,-13600001806641,2,50,Jalan Pinang 1,17.22,2,1,6687
679,-13600001437155,3,50,Jalan Hankam Raya,22.15,2,1,4597
680,-13600003071844,4,40,Jalan Mahoni,20.58,2,1,5019
681,-13600001051556,4,50,Jalan Tanah Merdeka,97.09,2,1,1652
682,-13600004882672,4,50,Jalan Tanah Merdeka,4.81,2,1,2014
683,-13600001392169,2,50,Jalan Pinang 1,134.85,2,1,6402
684,-13600002371274,3,50,Jalan Gempol,121.59,2,1,3555
685,-13600001241099,4,50,Jalan Kebagusan Raya,136.51,2,1,2726
686,-13600001316679,5,50,Jalan Bango Raya,169.24,2,1,2334
687,-13600001182025,4,50,Jalan Suci,250.42,2,1,1981
688,-13600001317100,4,50,Jalan Tanah Merdeka,55.33,2,1,2841
689,-13600001191704,4,40,Jalan Mahoni,121.95,2,1,4980
690,-13600001267205,5,50,Jalan Pinang,250.21,2,1,367
691,-13600001349700,5,50,Jalan Pinang,110.73,2,1,447
692,-13600001262224,5,50,Jalan Bango Raya,136.16,2,1,2237
693,-13600001219660,3,50,Jalan Raya Setu,97.05,2,1,2372
694,-13600001315678,5,50,Jalan Pinang,66.42,2,1,469
695,-13600002071712,3,50,Jalan Gempol,187.27,2,1,3553
696,-13600002132167,5,50,Jalan Pinang,14.82,2,1,893
697,-13600001121461,4,40,Jalan Mahoni,117.28,2,1,5040
698,-13600002017467,3,50,Jalan Raya Setu,46.95,2,1,2367
699,-13600001538366,5,50,Jalan Swakarya Bawah,71.7,2,1,583
700,-13600001024648,3,50,Jalan Bambu Apus,79.76,2,1,2026
701,-13600001924896,3,50,Jalan Bambu Apus,31.53,2,1,2627
702,-13600001514353,5,50,Jalan Swakarya Bawah,23.16,2,1,603
703,-13600002149673,3,50,Jalan Bambu Apus,4.99,2,1,2722
704,-13600004445026,5,50,Jalan Baung,4.02,2,1,1015
705,-13600002407723,5,50,Jalan Baung,6.97,2,1,1015
706,-13600001733725,5,50,Jalan Pinang Kalijati,62.89,2,1,210
707,-13600002861893,5,50,Jalan Bango Raya,187.01,2,1,1678
708,-13600001347259,3,50,Jalan Bambu Apus,454.09,2,1,4248
709,-13600001553370,4,50,Jalan RM Harsono,11.78,2,1,151
710,-13600001079438,4,40,Jalan Kesehatan,19.74,2,1,5200
711,-13600002561792,5,30,Jalan Tanah Merdeka,18.27,2,1,639
712,-13600001392786,4,50,Jalan RM Harsono,229.67,2,1,2704
713,-13600001349545,2,50,Jalan Rumah Sakit Fatmawati,39.29,2,1,9778
714,-13600001674293,4,50,Jalan RM Harsono,152.79,2,1,2553
715,-13600001075069,5,50,Jalan Swakarya Bawah,174.15,2,1,578
716,-13600002076807,5,30,Jalan Tanah Merdeka,34.59,2,1,621
717,-13600001385123,4,50,Jalan Setu Bantarjati,28.4,2,1,3167
718,-13600001097528,5,50,Jalan Swakarya,54.81,2,1,851
719,-13600001961495,5,50,Jalan Bango Raya,164.43,2,1,1583
720,-13600001267137,5,50,Jalan Pinang Kalijati,240.19,2,1,199
721,-13600001279875,5,50,Jalan Sepat,73.95,2,1,826
722,-13600003699337,5,50,Jalan Pinang Kalijati,7.26,2,1,715
723,-13600002364075,5,50,Jalan Swakarya,41.22,2,1,872
724,-13600002554604,5,50,Jalan Swakarya,6.64,2,1,895
725,-13600001327295,5,50,Jalan Sepat,150.08,2,1,643
726,-13600002132165,4,50,Jalan Setu Bantarjati,126.87,2,1,3114
727,-13600002037498,4,50,Jalan Setu Bantarjati,17.73,2,1,3251
728,-13600002037500,4,50,Jalan Setu Bantarjati,3.98,2,1,3276
729,-13600001555843,4,50,Jalan Pagelarang,20.07,2,1,704
730,-13600001090128,4,50,Jalan Gunung Balong,15.33,2,1,4168
731,-13600002156636,5,50,Jalan Swakarya,91.29,2,1,876
732,-13600001193215,5,50,Jalan Swakarya,8.76,2,1,1692
733,-13600002491781,5,50,Jalan Sepat,90.13,2,1,725
734,-13600005913746,5,50,Jalan Wijaya Kusuma 3,7.15,2,1,1712
735,-13600003571306,5,50,Jalan Wijaya Kusuma 3,14.74,2,1,1650
736,-13600001245724,5,50,Jalan Wijaya Kusuma 3,90.44,2,1,1626
737,-13600001945949,4,50,Jalan Kebagusan Raya,220.92,2,1,3186
738,-13600001622536,4,50,Jalan Gunung Balong,111.27,2,1,5345
739,-13600001052229,5,50,Jalan Wijaya Kusuma 1,35.22,2,1,1790
740,-13600002305765,4,50,Jalan Lebak Bulus 3,38.03,2,1,5422
741,-13600002575197,4,50,Jalan RM Harsono,10.05,2,1,74
742,-13600003872079,4,50,Jalan Kebagusan Raya,51.38,2,1,3331
743,-13600001254191,4,50,Jalan Pagelarang,124.22,2,1,628
744,-13600001115996,3,50,Jalan Condet Raya,8.62,2,1,2850
745,-13600001464427,3,50,Jalan Gedong,8.06,2,1,682
746,-13600001268993,5,50,Jalan Sepat,157.94,2,1,716
747,-13600002328122,4,50,Jalan Pagelarang,3.57,2,1,840
748,-13600002328124,4,50,Jalan Pagelarang,37.48,2,1,832
749,-13600001749818,4,50,Jalan Lebak Bulus 3,6.31,2,1,5834
750,-13600001363707,4,50,Jalan Lebak Bulus 3,112.81,2,1,5908
751,-13600002080241,5,50,Jalan Wijaya Kusuma,6.87,2,1,3081
752,-13600001870156,4,50,Jalan Lebak Bulus 3,256.98,2,1,3614
753,-13600001928213,5,50,Jalan Wijaya Kusuma,18.45,2,1,3563
754,-13600001029723,5,50,Jalan Wijaya Kusuma,16.02,2,1,3134
755,-13600001029721,5,50,Jalan Wijaya Kusuma,46.08,2,1,3104
756,-13600001342861,4,50,Jalan Tengah Raya,58.4,2,1,1581
757,-13600001887279,4,50,Jalan Kebagusan Raya,120.79,2,1,3357
758,-13600001277240,2,50,Jalan Rumah Sakit Fatmawati,50.75,2,1,15455
759,-13600001558055,5,50,Jalan Wijaya Kusuma,105.7,2,1,3040
760,-13600001115959,3,50,Jalan Condet Raya,103.48,2,1,6385
761,-13600001029734,4,50,Jalan Pagelarang,35.04,2,1,876
762,-13600004891719,5,50,Jalan Kebagusan 1,42.2,2,1,2381
763,-13600001360180,3,50,Jalan Usman,9.08,2,1,41
764,-13600002855109,5,50,Jalan Gabus Raya,47.01,2,1,340
765,-13600002790451,5,50,Jalan Kebagusan 1,4.62,2,1,2466
766,-13600001052187,2,50,Jalan Rumah Sakit Fatmawati,63.43,2,1,15009
767,-13600001092370,4,50,Jalan Tengah Raya,67.13,2,1,1707
768,-13600003488591,5,50,Jalan Gabus Raya,61.04,2,1,333
769,-13600001136586,4,50,Jalan Kebagusan Raya,174.54,2,1,3396
770,-13600003661145,5,50,Jalan Kebagusan 1,110.09,2,1,2369
771,-13600002122977,2,50,Jalan Cinere Lebak Bulus,92.07,2,1,8921
772,-13600002305777,4,50,Jalan Tengah Raya,45.22,2,1,1732
773,-13600001960834,5,50,Jalan Gabus Raya,54.12,2,1,310
774,-13600001268579,4,50,Jalan Tengah Raya,54.61,2,1,1712
